mpid,formula,e_hull
mp-865515,YMgZn2,0.0
mp-5929,Na5SiP3,0.0
mp-571432,La5C2I9,0.0
mp-32031,LiMn2(PO4)3,0.023050297847219348
mp-556496,Sr10Al4Si6O,0.015275403928571853
mp-19698,RbV3O8,0.0
mp-770175,Li2Mn3FeO8,0.039867946190437216
mp-765829,HfCoO3,0.09395653699999862
mp-566470,Rb6U2Mo4O21,0.008434927828282035
mp-864632,Yb4Ni13C4,0.0
mp-1073459,MgSi2,0.2750591234259283
mp-569348,TlGaBr4,0.0
mp-566933,CrP2Pb5O13,0.0
mp-1025021,YbMgCu4,0.0
mp-613910,BaNiF6,0.0
mp-28868,Nb3(BiS3)2,0.0
mp-999472,NaLaSe2,0.0
mp-1021507,Ba2Y(CuO2)3,0.10690543697917396
mp-771652,Ti2Sb2O7,0.07451478181817794
mp-1094506,MgTi2,0.10246970305555793
mp-979268,Tl3Br,0.14444458250000025
mp-505705,TlV3Cu5O13,0.0486347313636335
mp-1095807,ScSnAu2,1.8685276293750004
mp-850494,LiFe2C2O7,0.09509131923611493
mp-762041,MnFe3Co2(PO4)6,0.05525395888891005
mp-1078367,InNi2SbO6,0.0
mp-23282,ZrI3,0.0021397525000059767
mp-7822,Sc5Si3,0.0
mp-566725,TmMnO3,0.04090638533333468
mp-971951,Zr3Pt,0.12228007374999986
mp-773546,NaLi2MnPCO7,0.04242685621794795
mp-767610,Mn2O3F,0.06490622479166053
mvc-9993,MgCr2O4,0.11696883357142872
mp-758895,Ta2Tl2P7HO24,0.0
mp-1095982,Ca2AlCd,1.6612491075
mp-769242,Li2Cu(HO)4,0.0825544011363668
mp-777142,Li4Ti4Co5O18,0.08647284975807246
mp-775098,Li2VCo3O8,0.04435498582142562
mp-637336,NaSbMoO5,0.03637338531250034
mp-30102,BaPdCl4,0.01880971638888873
mp-1076474,KMoO3,0.10517512149999853
mp-762889,Li3Co2(CO3)4,0.07743916535713248
mp-707803,Cs2H4RuNCl5O3,0.0
mp-1039694,RbMg30WO32,0.11336551042968868
mp-746820,NiH6(SO6)2,0.3476409474206337
mp-675711,Li(Mo3S4)2,0.034767502000000235
mp-1095592,TiCr2,0.014360526666665763
mp-1236,NdAg,0.0
mp-1095806,LiIn2Ag,1.2264055937499998
mp-1049,SrAs,0.0
mp-991284,V3Te4,0.00030338857142897524
mp-1078015,Al2FeS4,0.1302623916666681
mp-775456,Mn3Ni2Te3O16,0.07614768017360607
mp-601706,FeBiO3,0.1820605402499993
mp-10902,PrAl,0.054151315000000366
mp-30273,AcClO,0.0
mp-556635,CuBi2(SeO3)4,0.0010345881578963656
mp-763810,Li17Fe6(Si2O7)6,0.04440430495942138
mp-770579,LaMgI5,0.09148501000000132
mp-1097019,H6PbCNF3,0.10494799197916647
mp-1026812,RbCeMg14,0.1619359643750009
mp-765537,Li3NiO2F,0.09310166464285796
mvc-7688,BaAlCuMoO5,0.6561375485416665
mp-20565,MnCoGe,0.014596048749999646
mp-779829,Li9Cr2(H9O7)3,0.05001190411017031
mp-762450,Li6(NiO2)11,0.03447896525641436
mp-768295,Ba2YI7,0.06149197500000093
mp-773600,LiVSnO4,0.07904623821429002
mp-22154,In2Au,0.0
mp-17359,CsTiP2O7,0.029672473261897814
mp-32006,MgMn2O4,0.0
mp-764854,Li5Fe8(BO3)8,0.041232288708336284
mp-9785,BaHo2PdO5,0.019831004999999458
mvc-13858,YAgO3,0.07792068995833379
mvc-6523,MgCr2O4,0.123362184285714
mp-769289,Y2Hg2O5,0.08976798166666633
mp-16684,PrCuS2,0.0
mp-1091368,SrTa2O7,0.30723485362499936
mp-561942,Cs3TaO8,0.0063855698437498285
mp-650954,LaFe5(GeO5)3,0.016084887604167264
mp-862366,Sc2TlAg,0.0
mp-974434,RuF4,0.0
mp-680168,K2Re3C2Se5N2,0.0
mp-20051,CeBPt4,0.0
mp-541462,SrTa4O11,0.0
mp-1025351,Sr4Bi2O,0.0
mp-1097275,NaCdPb2,1.1881371009275266
mp-773138,NaCrAsCO7,0.057928403984824677
mp-779228,Li4MnNi5O12,0.059787418181827874
mp-863726,Pm2PdRh,0.0
mp-558260,Hg6Cl3O2,0.10980943227272877
mp-971844,Tm6GaCo2,0.0
mp-13976,Yb2SeO2,0.5004093562812493
mp-769333,Ca4Ta2O9,0.03624914166666216
mp-23615,Si2Bi14IrI12,0.19692057219827674
mp-1057601,LaAg,0.0
mp-707924,InPH4NO5,0.2039775994825046
mp-554264,Ba3Tb2(PS4)4,0.0
mp-540881,Cs2AgI3,0.0
mp-765330,Li6V3P8O29,0.02650566849639091
mp-1095192,TbSb2Pd,0.0
mp-675614,K2In12Se19,0.02339810954545429
mp-1034338,NaMg14SbO16,0.10489964834374901
mp-1016840,HgOsO3,0.3091801795000002
mp-1032922,CaMg6CuO8,0.08858998593750123
mp-981234,Yb2InSn,0.012481091250000631
mp-7931,SrP,0.0
mp-720279,Na4H20RuS4(NO9)2,0.08339776857142578
mp-1094252,MgSn2,0.05620630750000055
mp-10468,CeBPt2,0.010970617569447505
mp-5739,U2SN2,0.0
mvc-868,Mg(W2O3)2,0.8630774063636331
mp-556055,Na2AlCoF7,0.0036610002272698962
mp-676180,U4Be2C5,0.06806344090909099
mp-30073,La(FeSb3)4,0.0
mp-5132,YPO4,0.0
mp-1098528,CsMg30CrO32,0.115606321484373
mvc-5175,Ti2ZnO4,0.2406846821428612
mp-1014244,ZrZnN2,0.0
mp-781595,CoTe2O5,0.012126178828122391
mp-775176,Li4FeTe2WO12,0.0682430339062412
mvc-9580,Ca(CuO2)2,0.2383703585714283
mp-29778,Nd4Ge7,0.0
mp-1076540,K3Na5VMo7O20,0.15529092652777887
mp-768071,Li5Mn17(SiO16)2,0.05925607483480987
mp-32406,Ta9VO25,0.0
mp-504547,Al2PdCl8,0.001441893181818088
mp-24935,Sr3Fe2Cl2O5,0.007312433333333422
mp-865367,Tm2NiRu,0.0
mp-7598,NbAs2,0.0
mp-754757,SbRhO4,0.0
mp-861715,Li3Mn2(PO4)3,0.062088961749999776
mp-542117,Cd3Se3O10,0.0
mp-29597,LaBN2,0.0
mvc-6262,Mg(BiO2)2,0.23081070321428146
mp-556729,Ba6Ti17O40,0.00954040809523704
mp-686908,TmCoO3,0.025954431750008663
mp-1096221,YHfAu2,2.78061421125
mp-510666,VBiPbO5,0.0
mp-1021906,Mg6NiC,0.3443104765624998
mp-1039180,MgAl3,0.1332088899999988
mp-1039719,NaMg30CO32,0.14339896438476352
mp-1099862,BaSr7Fe6(CoO10)2,0.01904010347221341
mp-775440,Li2Cr3NiO8,0.05549431202381072
mp-766409,Li3BiS3,0.06699201892857154
mp-1095449,HfGeMo,0.0
mp-975644,BeF2,2.5171870286111107
mp-977140,NaTa3,0.7975294987500021
mp-9918,LiGe,0.0
mp-769039,Dy2TeO6,0.006886934814814616
mp-767716,LiVSi3O8,0.072136845576944
mp-1080078,LaCrGe3,0.0
mp-565811,Rb2UCr(IO6)2,0.0
mp-34371,AgSbS2,0.06209574125000027
mp-8398,CsYbF3,0.0
mp-1094122,Mg,0.0
mp-31522,Na5CoO4,0.00011069224999626924
mp-19827,CeAlPt,0.0
mp-1062974,PrPd2,0.257241203333332
mp-752581,Sr2HfO4,0.013157374285714951
mp-551798,AlPO4,2.8356547366666667
mp-644028,Fe2CuAs2(HO5)2,0.06393007171567522
mp-541405,NaFe3O5,0.05499065555555482
mp-706366,K6H6S6N2O23,0.11678507939088155
mp-757434,LiSi6Bi9O26,0.03806881937500162
mp-3740,TiNi2Sn,0.03537988526785352
mp-1036693,SrMg30SnO32,0.10247621167967667
mp-672959,Li2Cu(PO3)4,0.017914452149131677
mp-685196,Tl2Ag16Te11,0.0501283939224173
mp-286,YbSe,0.0
mp-676637,Na2UI6,0.03555831194444448
mp-651768,CsXe3O3F13,0.17025299618749834
mp-767981,NiOF2,0.1854035359375024
mp-772993,Li2Ti7Nb6O30,0.0752218063888872
mp-23724,KHCO3,0.016257977499999576
mp-1012789,LiCr3P3O13,0.036179881250014034
mp-762389,Ti3V2Fe(PO4)6,0.013268584375000005
mvc-15449,YV2O4,0.11394910208333366
mp-1068464,Ca(FeAs)2,0.07383892400000036
mp-770909,CrCo3O8,0.10885683291667014
mp-22397,Nd(GeRu)2,0.0
mp-1079657,Ge(NF3)2,0.9962322292066704
mp-773185,Gd2W2O9,0.013789151730724923
mp-769512,Li4Ti4Mn5O18,0.061202364228833524
mp-776532,HfO2,0.024836289166664468
mvc-12170,CoO2,0.0955209286111085
mp-704299,FePO4,0.005353720208333357
mp-613961,CsFeF3,0.2988720127499995
mp-6166,PrCuSO,0.008440991406250653
mp-673874,Ba9(NdS6)2,0.04489812456521669
mvc-8073,ZnSn(GeO3)2,0.1648087032500003
mp-662543,Cu(NO3)2,0.0
mp-1099124,NaMg14MnO16,0.02816473656250018
mp-542770,Fe2PH2CO7,0.0
mp-16993,Er2SiO5,0.025494403750002448
mp-675723,NbHg2F6,0.10035252458333943
mp-770066,Na3NiBPO7,0.020127134091119103
mp-850102,Li4NbFe(WO6)2,0.01674733833333519
mp-780935,Ca2FeP2(H2O3)4,0.0025031862666322624
mp-865047,Mg2AlB2Ir5,0.0
mp-571594,K3AgSn3Se8,0.0
mvc-6927,CaV2O4,0.14602157321428244
mp-763396,Li4Co2Si3O10,0.03778688763158655
mp-1040252,CsRbMg30O31,0.2138869340277756
mvc-8464,NiP2WO9,0.035782645384609964
mp-1091407,UCoP2,0.03742231349999692
mp-9972,YSi,0.0
mp-568594,CsYb3Se4,0.12604713453124994
mp-1095548,TaPRh,0.02147194650000195
mp-1097199,Mg2CdIn,1.2025264187500002
mp-1013561,Sr3SbAs,0.18299666508333345
mp-979260,Sc6Ga16Ru7,0.0
mp-541483,Rb3Sc(HO)6,0.02066360730468641
mp-28800,K2Bi8Se13,0.0
mp-571646,CdI2,0.000858853833333395
mp-568625,La3(SiPd)4,0.0
mp-755977,CaPbI4,0.050125267916666605
mp-763775,FeOF,0.07316428592592494
mp-504752,Fe3BO5,0.0012947744444282705
mp-974938,Rb3Li,0.1379226025
mp-765683,Mn6OF11,0.05086052562500498
mp-777491,Li3V2P4(HO8)2,0.02107373358023601
mp-557862,BaAg2(HgO2)2,0.004833633888889466
mp-722310,KErHSe2O9,0.005297408244049786
mp-867955,Na2Nb3O6,0.0
mp-1078649,U(NiAs)2,0.0
mp-865504,YAlAg2,0.0
mp-779953,Fe5O7F3,0.09575504191666616
mp-1095966,InCuNi2,2.199624216666667
mp-585240,Li3Co2P5O16,0.017134163253216702
mp-766302,Ba5Nb5O14,0.06202924270832887
mp-774344,Mn5Sn(PO4)6,0.035843819236132994
mp-24932,FeBiO3,0.020250923250000767
mp-1074591,Mg4Si3,0.17995178515873134
mp-1067042,LiMg2Si,0.1572205451249995
mp-1025264,U2W2C3,0.13929582339285673
mp-541612,La4Os6O19,0.0
mp-781681,LiMn(PO3)4,0.08023987236111108
mvc-9357,W3O7,0.0992023202884642
mp-862262,LaCdHg2,0.0
mp-27556,CsNbO3,0.0
mvc-2739,Ca2Ta2VO8,0.0738436842261887
mp-680144,CdI2,0.0016589414502925506
mp-1074320,Mg4Si3,0.18680563015873108
mp-754948,Cu6OF11,0.01329759901041605
mp-766330,Ba6CaI14,0.07732674916666671
mp-634117,BH3,0.0
mp-761219,Na8TiO6,0.06059991949999954
mp-1074645,Mg2Si,0.19013441033333534
mp-1036586,Mg14AlCrO16,0.09615796843750067
mp-1034591,Mg14SiCO16,0.4143801859374987
mp-1009006,LiCdAs,0.2522710966666666
mp-542551,K6Co2O5,0.07613126115383917
mp-697915,Yb3H8,0.09500385009939416
mp-1097661,LiYCd2,1.68358230875
mvc-8988,CaLaVFeO6,0.0
mp-773569,LiFe3(OF3)2,0.08975375217592417
mp-756869,K2TbO3,0.07653642749999978
mp-979259,V2ReMo,0.0
mp-1094550,MgSb,0.27279197749999984
mp-705430,MnO2,0.09127866583333424
mp-31412,PrSnAu,0.0
mp-767957,Li3Mn4(PO4)6,0.029925522331062382
mp-1094416,MgTi,0.182706607916666
mp-1087519,C2BrNO,0.3757511665240054
mp-761350,Ni5Sb(PO4)6,0.07675845734375031
mp-998352,BaHfS3,0.019443867499997047
mp-705376,LiFe5(P2O7)4,0.034417889424593895
mp-30844,ScSnPt2,0.05736080180555447
mp-1028168,CaMg14Zr,0.06802397656249992
mp-20518,Lu4CoB13,0.08798308013888878
mp-1039536,CaMg,0.1749491879166667
mp-11472,SrHg2,0.001042001666666792
mp-675724,BiTeO4,0.6495508216666703
mp-608590,NaNiF3,0.0
mp-1022805,SrYMg6,0.0551323278125011
mp-1039189,Ce3Mg,0.1881169502083333
mp-1078683,UInPd,0.1334151828703689
mp-779900,Li4Co2Ni3O10,0.05257693192982416
mp-12341,CsPrZnTe3,0.0
mp-760121,Bi12Rh12O41,0.0012342528557720556
mp-558381,PtCI2O,0.08882673199999848
mp-974415,Re3Pb,0.9929850762499992
mp-15371,Yb15C19,0.4000619772549019
mp-698419,ZnH6C2(NCl2)2,0.7552628760555562
mp-12266,CaCuF4,0.0
mp-9721,Ca3GeO,0.0005822369999970434
mp-767578,P4WO12,0.02841077441174988
mp-33318,Ca11Al14O32,0.0
mp-21462,Eu,0.02268193000000096
mp-28747,Y3RuI3,0.0
mp-761087,NaTiO2,0.042021802638892325
mp-540950,Ba3SrTa2O9,0.0
mp-775507,Li4Co3Ni2Sn3O16,0.0578472924159561
mp-541692,Na2In2Sb3,0.008429931845237881
mp-556761,Ba5As3ClO12,0.0
mp-680046,CdI2,0.0014425033174603195
mp-764594,Li4Fe3OF8,0.07176762531249993
mp-768199,Li3SbS3,0.08730938535714294
mp-1097530,Zn2IrPd,2.3759353591666668
mvc-2241,CaCr(PO3)4,0.008788793947648976
mp-675300,Ho2Zr2O7,0.15753529022727086
mp-1078234,BaGe3,0.03755734687499945
mp-769933,NiHgO2,0.0
mp-775218,MnNb3(PO4)6,0.0
mp-644280,GaCuPt2,0.0
mp-982008,Hg3F,0.1568538399999999
mp-765555,Li2Mn(PO4)2,0.030356133878205682
mp-865830,Lu2CuOs,0.0
mp-18288,Ti(SnO2)2,0.001150100714288449
mp-773427,Li4Mn3CuO8,0.08311432374998429
mp-1025870,MoW2(Se2S)2,0.0354741083333332
mp-1016642,Mg6GaMo,0.20842410854166624
mp-616507,Cs2Na2IrO4,0.0
mp-1074386,Mg4Si3,0.2231261087301601
mp-767978,Li3La7(FeO8)2,0.04544482151786156
mp-630418,FeCoPO5,0.0017294601041664135
mp-780186,Li9Mn10O20,0.037419591025614984
mp-559454,Cs2KFeF6,0.0
mp-581781,La23Mg4Ni7,0.0
mp-24855,BaLa(CoO3)2,0.07172250650000045
mp-541501,VInO4,0.020047453750001054
mp-11168,Ca(PIr)2,0.0
mp-1078162,Fe(RhSe2)2,0.017899770000000537
mp-30274,AcBrO,0.0
mp-2988,Li2GaRh,0.0
mp-762903,LiMnF3,0.03150205999999933
mp-582719,Ta6Ni16Ge7,0.002340467970217475
mp-20134,KCN,0.1713690620833237
mp-1099326,CeMg6Si,0.22415062468750024
mp-755633,K5Se3,0.030741699791666743
mp-13348,CsUCuS3,0.0
mp-6026,Na2Mg(CO3)2,0.0
mp-674350,TiPb9O11,0.07414933333333272
mp-756489,Li6FeS4,0.11637849999999796
mp-1097633,Cs2KRb,0.4702404275
mp-17719,La3SiAgS7,0.0
mvc-11980,Cr2O5,0.09468977482143084
mp-780321,Li3Cu3(PO4)2,0.09324338296875112
mp-1100501,Li9Mn7O16,0.035640346250017885
mp-1096492,Be2CrPt,2.647112339
mp-762834,LiTi2Co3O10,0.10366201906249994
mp-770379,Tm2GeO5,0.007265098124999979
mp-569684,Zr(TeCl6)2,0.0
mvc-3777,MnAlO3,0.2701008056458374
mp-558314,TaBi4ClO8,0.06963820285714473
mp-1033832,Mg14NbBiO16,0.3124685858928542
mp-31927,MnPO4,0.011823696250008451
mvc-5503,Ca(CoO2)2,0.1525946089285588
mp-1080305,CeSe2,0.1925120345833342
mp-762020,LiNiPO4,0.035570126071432284
mp-1018817,NdSe2,0.013795208546874882
mp-33526,LiBiS2,0.0
mp-30022,Eu(AlCl4)2,0.0
mp-3502,Zn2Te3O8,0.0
mp-20808,Nd3PbC,1.717504806333333
mp-995219,H4C2O,0.18842564285714314
mp-640391,Tm5NiPb3,0.0
mp-559065,NaI3O8,0.0
mp-1016155,NaMn4O8,0.00449052008740658
mp-1075968,Sr3Ca5Mn4(FeO6)4,0.06346119033333153
mp-1018060,GaCo2Ni,0.07873963692307663
mp-743579,SrCoBiRuO6,0.012687401555583122
mp-29972,Nd2P3Au,0.03418487736111332
mp-565435,Bi2MoO6,0.00013331083332523974
mp-974045,La11In9Ni4,0.0
mp-773111,Ba2LaCl7,0.07593096850000247
mp-1094215,MgSn,0.060314562916667036
mp-1020587,SrMg3SiN4,0.0
mp-11560,TiSiRu,0.0
mp-763306,CrH10S2(NO2)4,0.08994734237676649
mp-23269,WCl3,0.0
mp-10699,LuRh3C,0.0
mp-672,CdS,0.0
mp-762543,LiFe4(PO4)3,0.054061537750012434
mp-771150,Na6Cu2P(CO4)4,0.04246429657327155
mp-769977,Li3CrFe3O8,0.05564582351853087
mp-780807,Li2TiCr3O8,0.08057305734127063
mvc-6454,Mg3Co3(AsO4)4,0.03656803759617233
mp-616718,K3Np(MoO5)2,0.0
mp-1016879,CdSiO3,0.374636357
mp-1073904,Mg6Si5,0.20374119696969686
mp-1096668,AlAgAu2,1.2901501950000005
mp-760758,Bi3O4F,0.09680259343749677
mp-19920,Ce3Ga,0.0
mp-31273,La2CuS4,0.0
mp-1073089,Mg2Si3,0.2407315071111107
mp-638078,CsTbZnTe3,0.0
mp-771231,Li4Mn5Co3O16,0.043151561428572016
mp-7719,NaTm(SO4)2,0.0
mp-22973,NaMnBi,0.2205545916666667
mvc-16551,BaCaCrF7,0.0
mp-771253,Sm2Zr2O7,0.09241030613636347
mp-571651,TiSe,0.013143305312500077
mp-31462,Er5BiPt2,0.003466927499999884
mp-555598,KGd(PO3)4,0.0024361646527140124
mp-778450,LaSmO3,0.06690804487499769
mp-29909,Ba4I6O,0.0
mp-761571,Li5MnP3O11,0.0535114589999921
mp-567278,Sr(Si3N4)2,0.0
mp-648903,ZnNi(PO3)4,0.003966006250000653
mp-756288,Li3Cu4SnO8,0.05144320671874958
mp-676586,Na(VS2)2,0.015800670119036297
mp-568992,ZrIr,0.0
mvc-10450,MgCr2(CuO4)2,0.09131989615384216
mp-531071,NaTa4O8,0.0
mp-20482,EuAgP,0.0
mp-1056804,Cs,0.001608339999999986
mp-1040156,LiCeMg30O32,0.04190402916015668
mp-19786,UCoAs2,0.0
mp-864879,NbC2NCl8,0.08925590212673562
mp-680674,Cs3Bi2Br9,0.0009982160714283594
mp-40761,SrLaMnCoO6,0.00726324039062476
mp-772660,NbCrO4,0.011106131666712926
mp-757800,LiCuCO3,0.08537489664351927
mp-541392,K3NiO2,0.07552843450000157
mp-567525,Te2Au,0.012543889999999893
mp-1094021,Zn(GaS2)2,0.09586953499999762
mp-16969,Lu2SiO5,0.0
mp-1040012,LiMg30SbO32,0.03897005743055448
mp-10229,Nb3Si,0.0965349683333354
mp-1097413,NaLaAg2,1.6719439312499995
mp-850104,Li3P3(WO6)2,0.05243053549999743
mvc-13408,Ca(TiN)2,0.7372188619999989
mp-980062,YbErZn2,0.010209827499999768
mp-17954,BaCu2SnS4,0.0
mp-626216,Sr(H8O5)2,0.061048965185183775
mp-765654,Na2Li4Mn2C4SO16,0.054558811034483234
mp-23495,K2ZnBr4,0.0009544749999994553
mp-8096,ZrCuF6,0.009415321562499912
mp-5671,Sr(CoP)2,0.0
mp-29089,Sr2GeN2,0.0
mp-555676,SiO2,0.2491574237499989
mp-1030239,Te2MoWSe2,0.05039307583333308
mp-1098552,BaMg30CrO32,0.08816597170573015
mvc-5561,CaCrAsO5,0.07051321500000451
mp-1073315,MgSi2,0.2428909659259281
mp-1026780,CsLaMg14,0.19605910609375
mp-662590,U5(B12Mo5)2,0.0
mp-556335,YP5O14,0.0
mp-546973,SrSnO3,0.04759002799999745
mp-1076439,Ba2Co2O5,0.043306501666668495
mp-1076401,Rb2Cr2O5,0.25129245351851903
mp-758599,Sr5(ReO3)12,0.016716974056604883
mp-30014,As2Kr3F16,0.002168485357144867
mp-543032,NdH18C3S3(O2F)9,0.13633219719551182
mp-1098350,CsMg30TiO32,0.12912043439453136
mp-1099252,Mg3SbO4,0.5309030016666672
mp-866696,La3ScBeS7,0.04243740989583511
mp-1067644,PdN,1.177317176309999
mp-14646,Li2Mg2(SO4)3,0.0
mp-7438,KZnSb,0.0
mp-6985,Ti,0.063424163333333
mp-1094456,MgZn2,0.10534473083333397
mp-1078741,Ba2CuOsO6,0.0
mp-28472,Er10Ru10C19,0.0
mp-543044,BaLiAlF6,0.0
mp-773731,Co3OF5,0.05436199041666612
mp-7079,CaZrSi2O7,0.0034120418181764482
mp-781803,Li3Ti2(PO4)3,0.06887431018809131
mp-20136,BaPb,0.0
mp-770331,Li2Ni2(SO4)3,0.008394602631576653
mp-764622,LiMnV(P2O7)2,0.00912526079363829
mp-22896,LaCl3,0.0
mp-753349,LiTiSiO4,0.06914286988094888
mp-1079786,BiI3,0.08643381875000022
mvc-14586,ZnSnO2,0.10125237499998364
mp-29201,TbCd2F8,0.02424474398272736
mp-634062,RbCdH2I3O,0.003745156020833029
mvc-10912,CaMnIrO6,0.21283603134259368
mp-638150,KPPbS4,0.0
mp-566954,VH9C3O4,0.24607147455882394
mp-17553,Ti2Mn4Si5,0.21516814897727346
mp-1032018,Mg6NbCoO8,0.2836031531250045
mp-568779,Tb3CuSiSe7,0.0
mp-2733,Al8Mo3,0.0
mp-1064256,GdPd3,0.0
mp-763748,Li2CrPO4F,0.052010093240744126
mp-768747,Li7Bi(BO4)2,0.09808639611111047
mp-554505,KHo(PO3)4,0.0
mp-542389,Dy(SiNi5)2,0.0
mp-706325,CaDyMnSnO6,0.05266085749996652
mp-1077164,LiTi(SO)2,0.99569528557383
mp-849476,Li17Ag12F29,0.08993234137930982
mvc-14348,MgCrF4,0.09975441083333347
mp-694629,V3(PO4)4,0.11124557434782643
mp-2050,HoSb,0.0
mp-866667,Li3AsH36(SeN3)4,0.0
mvc-13123,CaFeReO6,0.034611135412037086
mp-998624,NaOsO3,0.0
mvc-8,Nb2Zn2SnO8,0.05234835230769441
mp-559985,CaP4O11,0.0
mvc-8970,LaTiZnFeO6,0.09596647124999967
mp-758899,Sb2OF8,0.043879448272728716
mp-775045,MnNb(PO4)2,0.09577436558333297
mp-765143,Li2NiP2O7,0.05391588708332496
mp-865583,Y2Mg,0.0
mp-631563,TlCoAs2,0.8395970349999997
mp-1073316,MgSi2,0.2084648817592613
mp-651024,KAlGeO4,0.0
mp-32037,Mn2P5O16,0.005498622608699044
mp-624191,CuBiPbS3,0.009528864999999165
mp-984784,Ba2ZnCd,0.008611995000000094
mvc-12804,EuCuO3,0.06786601993751251
mp-582799,EuAl4,0.0
mp-1095489,Cu2IO3,0.11985447483332926
mp-1062228,CaO2,0.4826500562500007
mp-1038732,CsMg30SbO32,0.16507073210937495
mp-698424,SbH3CS2N,0.5313742823697947
mp-569151,MnGaPt,0.0
mp-30167,Rb3Os2Br9,0.0
mp-7099,NdB2Ru3,0.013884379166666959
mp-972058,YbTmO3,0.4780376649999996
mp-7214,Sr3CrN4,0.0
mp-1087502,HoPd,0.0
mp-777096,LiFeF4,0.09672110268519507
mp-1029660,Ca4ZrN4,0.0
mp-18776,CaCoP2O7,0.0036057065909052
mp-22607,Zn(InSe2)2,0.0
mp-1098794,Mg30ZnNiO32,0.0031524291406253013
mp-1099247,CsHfMg14O15,0.20773972108871064
mp-707508,Na2H5RuN5O12,0.03766966105152125
mvc-5722,Ca(BiO2)2,0.08462533678571571
mp-1096305,HfZrAu2,2.97625654125
mp-769393,DySeO3,0.0
mp-568598,Cu2HgI4,0.0061000900000003355
mp-773442,K2Li3MnO4,0.03340862200000405
mp-641101,K34(Zn4In17)5,0.0
mp-559601,LiH6ClO7,0.005191742833333457
mp-1030519,MoWSe3S,0.011042410000000835
mp-1098355,Mg30TiBiO32,0.14339191285155994
mp-775910,ZrO2,0.056289948666668366
mp-654327,Ba8Re2(WO8)3,0.04832469934120631
mp-1074720,Mg2Si,0.20128896950000197
mp-776463,Ba3(YI6)2,0.0751216468382343
mp-776770,LiFeF5,0.0451111433928606
mp-698608,Ti5Fe11O24,0.122892275865377
mp-775485,Bi3PO7,0.0
mp-770557,Mn2P2O7F2,0.01959833970084812
mvc-9215,CaCrBiO5,0.03565125010416281
mp-1021169,CeMg6Mo,0.1973210025000003
mp-1017325,NaMg6Mo,0.322918986875
mp-768231,YHO2,0.08089394499999791
mp-27422,CsBiF6,0.0
mp-1094216,LaMg,0.05435153583333285
mp-19448,Ni3TeO6,0.0
mp-1080849,KReN2,0.0
mp-690577,Co2CuO4,0.07316271976190336
mp-652229,Co4Ge(CO)13,0.4242434697580677
mp-572465,CrCu(PS3)2,0.0
mp-32891,Y2S3,0.033660567166666766
mvc-1725,CaSn(PO3)4,0.023034014027779826
mvc-16758,Li(MnS2)2,0.017649822857143782
mp-769739,Li4NbCr(WO6)2,0.023468958625009858
mp-21007,SmSnPt,0.0
mp-976953,Ni3Te,0.15226041375000055
mp-542972,KNb2PS10,0.0
mp-862787,AlInSe3,0.0
mp-764326,Fe12O13,0.054063036800000575
mp-1027424,Te2Mo3W(SeS2)2,0.05415642583333291
mp-556106,SrB2F8,0.0
mp-697267,TlP(HO2)2,0.0
mp-19718,CeInAu,0.0
mp-758907,CrH18I7N6,0.005243404775391093
mp-568233,CdI2,0.0015386485555555214
mp-776722,LiFe2OF5,0.06223197586419892
mp-762024,Li2FeCO5,0.06755261104166888
mvc-6707,MgSnP2O7,0.05639857310605921
mp-1038724,Ca2Mg,0.11212480583333416
mp-25043,Mn(SbO3)2,0.0
mp-1028117,RbMg14Mn,0.206974064375
mp-559951,SrTa2Bi2O9,0.009357946785717886
mp-1030520,MoW3(SeS3)2,0.010872598333335759
mp-11390,LiGaSi,0.05181164166666763
mp-1017579,In2Au3,0.0
mp-566457,Sr2UNiO6,0.024388305500000484
mp-1097959,LiEu4(BN2)3,0.0
mp-975216,RbReO3,0.13745093488235227
mp-780326,Ni(IO3)2,0.053161961944444336
mp-568693,Gd(Al3Ni)3,0.0
mp-3054,Li2CO3,0.0
mp-861563,Li3VSiO5,0.09552206050000668
mp-1094901,MgCd2,0.013533080833333157
mp-556588,SiO2,0.3042207908333339
mp-14890,Rb9Fe2S7,0.0
mvc-9053,MgNi2(PO5)2,0.22090986061111195
mp-561236,Pb13(Cl3O5)2,0.0
mp-777012,Li4Ti3V3(CuO8)2,0.09192960443452414
mp-6504,BaMg(CO3)2,0.005152766500000183
mp-540267,CrP2O7,0.0904892978125007
mp-7459,Te2Mo,0.016043805833333202
mp-1100425,LiCdSb,0.07725461361111119
mp-690914,KNaMg5(Si2O5)6,0.0
mp-613172,VBiO4,0.0
mp-1018803,MnCoSb,0.06061543083333376
mp-743906,La5MnRe3O16,0.031215639860002763
mp-27471,NbPS,0.06434539562698305
mp-540123,LiFePO4,0.011242009642856488
mp-1022052,HfMg6Co,0.2361281725000004
mp-764740,Li6MnV3(PO4)6,0.05475046712501275
mp-7439,K3Cu3P2,0.0
mp-758189,Li2Cu3F8,0.1018055203846151
mp-530998,Na3(Pt3O4)4,0.004179473709674753
mp-756554,Li4Cu3TeO8,0.12286328281250025
mp-510452,CeHSO5,0.01710766939198471
mp-707866,SrZnH6O5,0.0
mp-1033,BeNi,0.0
mp-29642,ZrBi2,0.0
mp-585307,Li3Co3(PO4)4,0.051975745176286565
mp-849760,Al11AgO17,0.023993931551724586
