mpid,formula,shear modulus
mp-4174,HoNiSb,56.0
mp-1380,Zn3Ru,57.53739734326334
mp-1775,SnAu,19.544926566369238
mp-571102,TlI,5.453502291802477
mp-18198,ScSnPt,56.0
mp-4448,Y3AlC,63.38143083567602
mp-23062,YCI,6.427707276622449
mp-7524,NbPSe,75.98608552686932
mp-949,CoPt,107.99906592871359
mp-25025,YMnO3,68.52648646453953
mp-1634,MoSe2,14.336190233485484
mvc-14334,MgVF5,93.44734950990757
mp-30780,SrMgSn,26.87292063557784
mp-776456,Ti2O3,87.0
mp-861896,LiHg2Pd,14.061607738037193
mp-865650,Ti2TcRu,94.0
mp-675324,BaCO3,14.0
mp-239,BaS3,19.13867473313987
mp-570930,Bi2Pb2Se5,10.460219785441359
mp-1018150,NbTe2,13.612348602974508
mp-999133,TaPd,71.49371288199251
mp-13033,MgTe,12.287670573465647
mp-25765,CaLaMn2O6,63.16178977009388
mp-20599,PdPb2,17.544912054908117
mp-4198,Ag3PO4,13.342980990059292
mp-2644,CoSb,68.76439798917576
mp-865717,Ti2ReIr,116.55698438718555
mp-573119,BiRhO3,56.532211670027856
mp-18707,Mg3Pt,27.58916198874873
mp-3716,TbNiSb,54.0
mp-865914,TiVTc2,94.21629404394248
mp-2458,TbO2,80.42555684594686
mp-570904,GaNi2,53.94267378403933
mp-2091,V3B2,199.49262046513957
mp-31220,AlSiTe3,9.52552821582604
mp-2053,Nb3Sb,82.30842318671964
mp-763095,FeOF,57.045237331913356
mp-5014,CuAgS,15.75880211046974
mp-30551,GaFeCo2,81.13560142818616
mp-19424,TiCoO3,71.91928266959412
mp-10755,TiFeSb,52.78193369694449
mp-2016,PrNi2,37.0
mp-2582,TiSi2,111.0875577254068
mp-1783,MnS,14.973246006387534
mp-1008866,NaAgO,21.190290543633086
mp-13496,ZrPd,1.792859808436515
mp-22993,AgClO4,6.553587842795613
mp-2858,ZrO2,84.64195093494772
mp-20566,MgIn3,7.911864751267003
mp-9247,Ba(CuAs)2,27.46271965621928
mp-1009006,LiCdAs,5.0
mp-18807,V2Zn2O7,21.52116332159588
mp-1113,BW2,152.25355785725867
mp-5881,CoSbS,78.76491258264417
mp-980200,Zn3Rh,43.285679552429905
mp-570832,SrPt5,69.28077023928661
mp-568607,Al5Mo,94.35600186479422
mp-2666,CrSb2,33.0
mp-19004,Sr8Fe8O23,74.39663223308246
mp-866375,TiFe2Ge,126.77180916732168
mp-23192,HgI2,3.0
mp-864969,Mg2PdRh,52.78395222443618
mp-2313,MgIn,15.1241459431776
mp-23209,SrCl2,13.148671325238386
mp-4481,Ca2SiO4,48.66156215915578
mp-558046,KMnF3,24.7981279990877
mp-20695,Zr3In,50.76378021537306
mp-224,WS2,19.825675287676198
mp-775909,ZrO2,91.05587421666159
mp-5342,GaAgS2,21.53235412700957
mp-1552,Mo2C,149.616854949652
mp-568495,Cu10Sn3,41.0
mp-10911,Sc2Al3Ru,67.44384969354793
mp-19247,ScVO4,29.58784465057181
mp-4612,TiCo2Ge,78.0
mp-867744,LiTi3O4,87.88932439306627
mp-568695,CaCdSn,25.706843718477554
mp-27360,ReBiO4,65.67980504714158
mp-10033,NbS2,14.507045542165212
mp-30437,CaSnPd,25.050690996772186
mp-846,Hf2Al3,67.0
mp-862260,ScZn3,22.88358034042055
mp-30767,Li7Sn2,24.50955191422211
mp-649479,Ca5(InSb3)2,20.3932884710306
mp-2512,AsPd5,43.903318212936895
mp-776952,Na2O,25.11678292827368
mp-776404,ZrO2,87.7842649819223
mp-771841,Mn3CuO8,17.2424336155225
mp-866143,TiBeRh2,93.65159610894095
mp-2856,Mn4Al11,84.90566603987531
mp-542867,YMn2O5,77.36710584663226
mp-9307,Ba2ZnN2,24.168156624390946
mp-8861,Rb2MgF4,20.91337257836168
mp-28810,Na2CS3,5.677774970825528
mp-27828,Cs2TiCl6,4.725166784789755
mp-758104,Mn11Pd21,56.24804064324844
mp-14549,CuO,32.46005703092968
mp-13032,MgS,19.0
mp-1029943,Ca3GaN3,51.47612423193043
mp-1011377,CeSe2,24.430855414784986
mp-4536,ScNi2Sn,50.56584371233329
mp-11413,ScGa2,51.71916601887786
mp-22811,InCuSe2,21.635492484976762
mp-4559,BaCO3,21.89731060370722
mp-30672,Ti3Ga,55.7107322747929
mp-22287,NbGeIr,93.39476059621336
mp-1275,SiMo3,127.0
mp-649774,CuSbPbS3,13.305949217958036
mp-9063,RbSe,6.6305808041645165
mp-567907,P3N5,87.09871297989531
mp-8426,K2Se,8.230629315564206
mp-782702,Ni5O6,63.28343317906948
mp-567191,CaAlSi,38.39337851192752
mp-995191,BaTiO3,3.1032951303672145
mp-865757,YbGaRh2,49.0
mp-771663,LiV2O4,38.0
mp-568595,Re4Si7,160.38991162838326
mp-757031,Mg2TiO4,71.73026132190458
mp-29678,AgBiS2,15.409559757386582
mp-7577,CoSi,116.06995091442059
mp-1868,VS,80.00096570591514
mp-22304,Cd(InSe2)2,13.0
mp-767367,VOF,82.6784736945772
mp-561800,KCrO2,70.21025585842938
mp-4366,Na2PtC2,24.210289149284
mp-866169,KTl2Bi,6.0
mp-540783,OsO4,2.5617269323922853
mp-1023128,CuS,39.5520008615554
mp-27455,YCl3,2.2687590680638574
mp-2567,V3Si,73.53561186008123
mp-2793,AuSe,5.5764788028294765
mp-10666,Mn3AgN,77.69800143240954
mp-33551,LiFe5O8,64.46845263787513
mp-2670,Nb3Ga,43.534177987843215
mp-934,LiTl,16.386834213253735
mp-13641,TiCdO3,48.462109595801756
mp-567929,Al13Os4,76.840460649042
mp-28753,NdI2,8.0
mp-19814,NiAs2,54.34869412040821
mp-20661,Ti2PbC,72.41115795803748
mp-781698,NaFeO3,34.702227717327816
mp-567181,ZrRh,53.0
mp-8085,Mg3P2,39.0
mp-12773,Zr2Al,41.26062721442477
mp-755298,Li4NbO4,37.83300693914978
mp-19238,Co(PtO2)3,72.5517072338714
mp-70,Rb,0.8656771613177918
mp-2108,Ti5Si3,94.36221364876309
mp-4842,Al2ZnS4,44.79160594310855
mp-1023127,Ba4Cu3PbO9,44.114649523540756
mp-975292,RbMoO3,99.9795889648313
mp-22514,Mn2Sn,45.49431392015228
mp-25730,Bi2WO6,48.798452765755904
mp-569753,TlCoCl3,1.8657488328254097
mp-19856,SnPt,43.0
mp-862553,Sc2BeRu,47.06670233129968
mp-7589,Mg2NF,71.6011832410749
mp-1073,CaCd,15.316879560403681
mp-23312,MoBr3,2.83720813202011
mp-866162,YMgAg2,13.764490463523286
mp-20711,Fe3Ge,45.98420371614903
mp-20296,In2Co,26.60055646334859
mp-30091,MgB9N,169.6742970042344
mp-21023,Ti3SnC2,112.0
mp-15605,ScSi3Ni2,72.61351847932244
mp-29752,NiGePt2,59.0
mp-865876,Ti2TcOs,99.64793566720402
mp-862750,SrNiSn2,26.67648531007369
mp-867795,ScNbTc2,65.64843789770627
mp-449,Fe5Si3,103.3161040661678
mp-13134,Ga2O3,22.411419838141214
mp-571458,RbGeI3,10.471318973766794
mp-1157,TaNi2,76.08719125872616
mp-12087,Cu2S,22.020136048288478
mp-510076,Rb7Au5O2,6.06905376351045
mp-985825,Al3Cu,48.549170283029525
mp-764698,LiVF3,28.962777896773527
mp-20456,Co3Se4,39.0
mp-5348,MgCO3,63.007709823146016
mp-2553,HfBe2,103.36057842277364
mp-1067282,Ti3Ag,25.0
mp-1573,Sn2Pd,29.929250130213518
mp-643257,K2H4Pd,8.0
mp-3241,Sr(CuGe)2,41.32349169973389
mp-504878,VBiO4,45.433672391807576
mp-571619,HfAlPt,75.5232504655612
mp-574283,GdTe,26.13337359453819
mp-31171,Zn2AgAu,26.3431942184357
mp-3515,Y(CoB)2,105.50885494260856
mp-861953,AlFeRh2,37.61478812431547
mp-539,Ga2S3,22.87118393410757
mp-11388,GaIr,67.745345491018
mp-19876,InNi,50.03423995734389
mp-23560,Ge3(BiO3)4,40.94438206901045
mp-569974,Nd(NiP)2,82.0
mp-865094,HfNbTc2,91.94932188797985
mp-776513,LiVF4,31.76329043262584
mp-9381,Zr6FeTe2,59.8668620681289
mp-548,NbCr2,63.71809475951061
mp-11698,Tb,9.483143290196056
mp-4533,Na2SiO3,35.280430917090186
mp-568293,Ca3N2,40.0
mp-4628,ZrSiSe,60.97683967941306
mp-21873,NiAs2,53.75037180376179
mp-23485,Ag2HgI4,5.264692571537676
mp-1029267,CaZrN2,122.99989005005432
mp-774117,V2O3F,83.76022399978257
mp-12908,ScAgSe2,19.47694943916634
mp-567244,Mg2Tl,11.38747865688126
mp-510557,CsN3,6.811466989960487
mp-7188,Al2Os,141.5669341225515
mp-777413,CeScO3,73.92070293000087
mp-23406,Cs2PtCl6,4.757815364155935
mp-16916,Ca6FeN5,35.60018906380202
mp-1025874,MoS2,11.941157850561616
mp-505554,Sc(FeSi)2,110.33216138925027
mp-754538,HgPtO2,15.520387944774349
mp-558579,TlHCO2,3.9990689392807575
mp-2588,YCo3,40.12790100021515
mp-30725,YHg2,29.07892873277145
mp-24871,K3Co(NO2)6,11.0
mp-862657,LiCuPd2,42.6901769106624
mp-676586,Na(VS2)2,17.293727162599808
mp-1882,CaCu5,37.43957584144403
mp-540682,Nb2CoO6,61.64118879588813
mp-3050,Y3Al5O12,102.0
mp-30758,Li2MgPb,19.68300501483169
mp-546011,YZnAsO,34.0
mp-10630,Sb,1.5739103250470745
mp-22882,YbBr2,11.0
mp-1294,YCo2,28.536828953492087
mp-865050,HfMgRh2,71.24476815438378
mp-319,Sm2Tl,19.0
mp-30053,NaCN,10.787849477168283
mp-571440,K2CuBr3,8.0
mp-9570,Ca(CdP)2,34.46151338553415
mp-864941,MgSc2,23.0
mp-1089,TiIr3,161.74438073591227
mp-6959,Ga2NiS4,12.2063172676504
mp-9029,Ca3VN3,50.163399849298564
mp-1071992,YFe2,36.0
mp-1019086,CN2,92.91336759188955
mp-862800,PrI3,1.4748075347704368
mp-10749,SrCuSb,33.66293425341063
mp-866214,LuBr3,2.385677154698667
mp-1961,TiAg,39.59393859392775
mp-861499,Pr2CuIr,24.0
mp-2675,MgNi2,61.12420728870961
mp-557862,BaAg2(HgO2)2,17.182881880972893
mp-646824,Ca3Ag8,20.86491028551811
mp-1799,TaCo2,119.53743889251152
mp-8911,CuAgS,15.193687986886475
mp-864978,Mg2AgAu,31.16513870084111
mp-23319,RbVCl3,1.9211477077916803
mp-1299,SiPt2,67.0
mp-10455,YTiGe,52.73033324979527
mp-21124,SrIn4Pt,26.24791486196989
mp-556041,Ba2NiF6,28.74800017873513
mp-3721,SrHfO3,94.74721950994328
mp-865228,LiScPt2,72.83081988205771
mp-775236,LiMnO2,63.20477443981138
mp-35388,LiSmSe2,27.0
mp-20619,SbRh,56.884374504432756
mp-753257,LiCuF4,18.54917814478266
mp-862563,Sc2BeTc,45.0
mp-640708,FeGe2,67.8295360318074
mp-867130,SmHoMg2,21.0
mp-3953,CaCO3,32.240676272568784
mp-779190,LiVF4,23.1743931314424
mp-1521,Sb7Mo3,54.65987054100167
mp-760396,TaAlO4,116.36504182983631
mp-5606,AlTlF4,24.88822354730625
mp-15179,Pr2S3,34.507693938319456
mp-556225,Ag2S,7.548549780789571
mp-11358,TaCo3,114.9846443940699
mp-982613,Pm2InHg,17.0
mp-2331,B2Mo,225.0
mp-1425,TiCr2,74.88966233666838
mp-30852,TiPt8,86.13067497663731
mp-8033,PuF3,31.75119049156625
mp-1008680,TiGePt,50.0
mp-7927,Nb4N5,157.0
mp-542595,Ge2W,136.5121245927748
mp-996162,Nb2AlC,114.0
mp-21385,In3Ni2,45.66667813190152
mp-27393,AlPd5I2,13.0
mp-561830,Cs2CoS2,7.554380844552147
mp-625,Mg3Ru2,51.14659184972297
mp-625405,V2H3O5,52.0
mp-1046,NbSn2,48.935319351080075
mp-8843,SrSiPd,21.104560612643922
mp-4192,Ca3AsN,44.927363766763506
mp-1458,Nb3Ir,103.5624011957086
mp-11231,YAl3,62.635345797796965
mp-19311,V2CoO6,7.00353766586252
mp-30821,LiAl2Rh,56.777950312051324
mp-864983,MnVRu2,93.98745097607184
mp-775127,Li4Fe3O8,41.26797371669735
mp-864662,HoCl3,2.648645057105022
mp-554212,Tl2Ni3S2,21.819436118310147
mp-864921,MgZrIr2,79.41604319194593
mp-864668,NdSnAu2,18.0
mp-1029294,LiSn2N3,49.06786216302654
mp-675172,TaAlO4,121.02559034239736
mp-865899,Ti3Os,49.471036222580096
mvc-11198,YTiO3,45.0
mvc-11233,CoS2,19.07917049476247
mp-27660,Ba(FeS2)2,18.93310525389316
mp-866161,VRh3,127.04936924139895
mp-21040,Zr2Fe3Ge,88.0709251245104
mp-38725,NaBH4,10.0
mp-30789,U2Mo,35.123713993292945
mp-24932,FeBiO3,49.30349185718392
mp-29726,LaSi2Rh3,88.0
mp-7739,Ba2ZnF6,24.198335182623183
mp-864735,Mn3Ir,169.0
mp-18759,Mn3O4,47.48482542379193
mp-27181,KAuCl4,3.1798309477159963
mp-28306,MnBr2,4.484085629243451
mp-18928,Mn2SiO4,50.003797083923686
mp-972373,Tl,1.0
mp-643101,Rb2H6Pt,7.038858740195497
mp-12903,YAgTe2,19.845415925309702
mp-25054,MoPbO4,23.052427341334425
mp-291,TiOs,134.29978214065102
mp-5479,RbAlF4,28.65338067252096
mp-22956,K2PdCl4,6.691687942121635
mp-30357,Sr3Ag2,10.048168126765448
mp-3503,Li6WN4,67.81062093229366
mp-30599,Ti2Cu3,48.32152781344703
mp-10010,Al(CoSi)2,96.25554322321535
mp-554107,K2Na4Ge2O7,22.902998840436762
mp-567503,PbI2,2.2200461423093008
mp-865602,Y2MgAl,35.98268269089961
mp-11288,Ca3Hg2,11.385679388044002
mp-29898,Tl2Au4S3,7.417242963476241
mp-16764,RbYTe2,15.55953861655534
mp-21158,CeAlPd,39.71863531634406
mp-978624,Sm2MgIr,18.0
mp-571664,Zr2Rh,8.830875143227285
mp-505297,NbSbRu,66.3054805641691
mp-674334,Ca2SiO4,41.69571249707495
mp-542106,SbPd2,39.0
mp-861733,LiTePd2,18.41421218960704
mp-1019544,BaZrO3,87.58987476709294
mp-10000,Hf2S,73.9131569870325
mp-31459,TaCoSb,61.359223191282176
mp-862297,LiAlRh2,64.03286936947697
mp-19276,BaMoO4,23.092885767845512
mp-765966,LiVF6,17.28984826423143
mp-567744,SrBr2,7.99403467712062
mp-19260,Li2WO4,26.16999639016843
mp-4893,Hf2SnC,86.00781678240051
mp-11566,ScZn,40.38272947800833
mp-22619,NiP2,97.86727050297131
mp-1143,Al2O3,146.84860864979063
mp-540567,BaFe4O7,49.128543037609504
mp-774922,Ti3TeO8,13.434651352957475
mp-33,Ru,193.0
mp-1018664,CeO2,46.475984597600615
mp-676828,ZnCuAs,23.23708266175619
mp-581733,Zr4CuP,48.01639449697394
mp-753982,Li3CrS4,6.0
mp-760483,Li2PdO3,56.848998903388136
mp-9835,CoSb2,63.305435478525524
mp-30746,YIr,49.839790032162114
mp-1016108,TiZnN2,55.23178174565111
mp-862431,Sc2AgOs,45.525076686801434
mp-13916,LiCaSi2,36.0
mp-1914,YGa2,54.6065373102072
mp-864890,Hf2FeIr,65.43739852554921
mp-522,CuAu,28.0
mp-862565,ScBr2,19.0
mp-16723,Y3Al2,33.0066762139463
mp-980021,Yb3Os,9.0
mp-4182,CrAgS2,26.13711559066202
mp-2931,Li2TiO3,72.94012043792898
mp-10527,Y2AlSi2,47.62568015754092
mp-1251,VRh,95.78583033697954
mp-559470,AgPbBrO,2.2566031635007042
mp-5840,LiScO2,78.72554591227947
mp-864910,MgZrRh2,66.84774613184643
mp-2125,TeO2,17.027860209417838
mp-867118,LaSnAu2,23.0
mp-5773,BaRuO3,40.45783230716104
mp-567308,Sc,30.3398771288828
mp-18762,Na4CoO3,19.3597584824835
mp-571122,FeI2,4.837902325533447
mp-565203,Mn2O3,51.170921442752714
mp-21449,NbCoP,117.0
mp-23034,SrZnCl4,12.590427522544935
mp-9719,Na2LiAlP2,27.66301258408605
mp-961652,ZrFeSb,69.0
mp-23208,UCl3,14.0
mp-571279,ZrI2,7.504042810765616
mp-1019362,ThBiTe,27.816091105969395
mp-12863,Ba(AlSi)2,22.535890751586013
mp-1009653,CaC2,-0.0
mp-22660,InAgO2,30.85193713239541
mp-29154,Hf2CoP,86.26064131510712
mp-1095178,Mn3Sn,55.0
mp-755769,ZrO2,46.0
mp-2000,CuSe2,23.712681639818282
mp-344,BN,115.58542280118351
mp-568656,SiC,186.7858940053633
mp-30057,LiCN,5.0
mp-19407,MnWO4,54.633540904529816
mp-762227,V(CO3)2,9.357660308568578
mp-15113,Na2Si3O7,66.56407146704268
mp-16506,Li3Al2,34.87740666361398
mp-864799,HoLuMg2,21.0
mvc-16291,TiZn(BiO3)2,22.888905330905924
mp-559200,Cd(InS2)2,22.327596542224
mp-770068,NaVO2,178.66684565987012
mp-972965,GdF3,1.5640991901528771
mp-8800,TlCu3Se2,13.928686650588455
mp-556562,LiAsH6(OF2)3,8.191374512468137
mp-561664,TeF4,6.328793293590604
mp-27145,Ca5Bi3,20.64686346236489
mp-559051,BaBiO3,46.02758483749875
mp-865669,TiSiTc2,86.47351944662658
mp-1841,SiIr3,119.23799038273373
mp-1029522,Li7SbN4,63.82431230111723
mp-27381,CsSnI3,5.073357472075607
mp-7219,Na2ZrSe3,22.0
mp-754246,TiSnO3,18.8075886754968
mp-541937,Zn(InS2)2,16.247098174621424
mp-20465,As2Pd,48.659693751009065
mp-557018,Cs(CoS)2,33.70476751784544
mp-615141,Pb(ClO2)2,6.824949298826666
mp-12631,SrTcO3,60.15455753163971
mp-850062,LiNiO2,42.83009458525935
mp-203,NiTe,33.95165363874125
mp-977059,MgPd5,44.58409757534253
mp-8282,Ti2N,117.15945631771984
mp-2097,SnO,20.089957624280004
mp-12763,TbB6,67.0
mp-6668,LiTiPO5,57.52928743762485
mp-755378,NaPdO2,44.89839451622363
mp-4475,Tl(CoSe)2,20.515287596905424
mp-559998,Cs(OsO3)2,83.0
mp-16886,CdAu,22.0
mp-12480,ScPPt,67.81261925946274
mp-865107,NaMgPb2,2.0183313738044424
mp-16860,Mg13Ir3,28.071802858738604
mp-998323,CsInBr3,8.0
mp-3102,TaCuS3,25.09519461773397
mp-1029491,CsCoN,15.0
mp-567220,Hf2SbP,69.5365413747738
mp-256,LaN,67.37174067328624
mp-10456,HfSiPt,100.93137339934117
mp-16263,CaZnGe,38.72883206833377
mp-8780,Cr2N,139.97680090350266
mp-23804,Mg2FeH6,60.887106677039355
mp-1016853,CaVO3,74.0
mp-972808,SiO2,19.0
mp-11411,ScGa,42.1850861346328
mp-867327,Hf2TcRu,91.04551115282564
mp-19328,NaWO3,77.30606540618994
mp-4158,Nd2CuO4,58.0
mp-672232,AlNi3,16.23046756066921
mp-862555,LiY2Al,32.84696597595388
mp-866154,TiBeIr2,121.16872548930584
mp-32662,WO3,72.67321326105184
mp-27639,IBr,1.0978673786521411
mp-1008555,AlCu3,0.3095227298527732
mp-760401,Nb3O7F,71.4385589609953
mp-5072,Rb2HgO2,11.468264551372252
mp-570001,Al6Fe,56.0
mp-685991,Li5SiP3,26.971932900514712
mp-561258,ZnS,33.75918225826361
mp-4488,Sr(FeAs)2,42.079124199815936
mp-9437,NbFeSb,81.28844695167663
mp-20787,FeB,140.87812687738162
mp-866152,TiBeCo2,101.63586177477112
mp-32880,CuBr,13.771214328443026
mp-621348,TiInAu2,16.71201296864809
mp-23240,CoCl2,4.6187134502688565
mp-763136,FeOF,55.751215800184404
mp-640041,NbZn16,32.524836732400686
mp-5288,Y(FeSi)2,79.6507371706166
mp-30245,Mg3H4O5,31.944295581133318
mp-556961,SiO2,41.36805823208479
mp-755690,NbO2,89.0
mp-505782,Cs2SO4,9.83274189155398
mp-5166,Ca(AsPd)2,26.523120799707783
mp-9262,Cs2PtF6,6.0
mp-769726,Li3(FeO2)4,43.331413785022754
mp-865506,VSiOs2,125.92734515042848
mp-782688,Li2FeF4,0.10989873593344512
mp-15922,Gd2ReO5,58.479192492365655
mp-971683,C3N4,52.69581472171589
mp-1029336,KZnN,9.10323350478561
mp-23558,Ag2BiO3,20.92527496051249
mp-21003,Y2ReC2,74.11672334467178
mp-865321,Lu2IrRu,61.0
mp-19138,BaNiO3,24.0
mp-3803,Ta4AlC3,145.80069165447216
mp-937760,C,92.60909524902044
mp-976838,Ni3Au,46.06850332083772
mp-11750,Ti6Si2B,103.57499955038513
mp-7352,MgCuP,48.11276202102695
mp-559435,CoF3,47.396013068388996
mp-15805,Mn3ZnN,112.63841964947014
mp-864598,LiMg2Ag,27.205771774404894
mp-600862,GdFeO3,71.36276682470506
mp-569886,KIn9Ni2,19.110957785529088
mp-507,SiNi2,58.1788127085816
mp-10891,MnAlPd2,34.0
mp-27897,Ba(NO2)2,12.318090563242555
mp-891,TaNi3,82.0
mp-1013703,Ca3BiAs,12.0
mp-1018022,NbInS2,26.48982028984103
mp-760411,Bi2CO5,35.80142466447243
mp-193,Zr2Cu,47.22782021466364
mp-1021672,Sr2CuC(NO)2,20.449156566943273
mp-7639,Na2CuP,20.415502586257514
mp-561428,NiF3,39.981758875152785
mp-864617,NdI3,1.5323346343553697
mp-30882,TiZn2,63.0
mp-999083,Ti2MnSn,159.9942546259677
mp-1017629,MgNiH3,40.0
mp-27932,Li9Ge4,27.370159385084108
mp-30656,TiGaNi,69.0
mp-865123,MgGaPd2,33.93877732058751
mp-909,As2Se3,4.46732860352357
mp-972845,SiMo,102.69683177631727
mp-1019584,CaAl2SiO6,69.97314512486933
mp-1006880,BiB,59.34509222084361
mp-862378,Sc2TcAu,48.31943375303218
mp-864939,Hf2CuIr,44.874226018252436
mp-510624,SrFeO3,83.39260168761764
mp-631404,CrIrRu,5.0
mp-22712,YPd2Pb,25.36483273505795
mp-2643,Ti3Cu4,61.0
mp-718,SnPd3,51.50400613820548
mp-12268,BaCuF4,19.4964570416028
mp-30139,BeBr2,2.40124448449306
mp-4691,Ag2CO3,13.409275751438509
mp-30175,Ca(AlZn)2,36.13139123710887
mp-754988,KVO2,227.01944797620533
mp-31596,CoReO4,76.85378706849778
mp-13138,Cu3Sn,37.32736328221709
mp-569383,Ca5(CoN2)2,33.9324315002556
mp-569857,K2P3,8.91936574769006
mp-865357,Zn3Pd,23.984988549285273
mp-1989,Ta5Si3,133.01188769629428
mp-8676,Tl(CuS)2,16.0
mp-867196,LiCd2Pd,16.269615523827408
mp-24961,LuFeO3,85.1243183845837
mp-1529,LuIr,64.0
mp-865780,TiMn2Ga,78.83230096165548
mp-865921,MgAlIr2,107.27803054085959
mp-638,SrZn5,30.41022512367348
mp-540912,As3Ir,83.59470038534903
mp-22717,CaIn2Pd,25.154280883332
mp-998,Al2Cu,40.212680848268754
mp-22914,CuCl,10.450514285753648
mp-574025,HfInAu2,24.69875199920532
mp-22716,LiCu2P,31.57823260023955
mp-21164,SrGePt,18.86780815921918
mp-20937,Cr3C2,168.55071388883368
mp-20315,Ti2InC,96.13566121133286
mp-11957,CaSn2Ir,37.803044790856816
mp-13312,ScTlS2,27.04574220417955
mp-864976,Mg2AgIr,29.25831813084388
mp-12884,Hf5Te4,35.742902856671115
mp-1170,SnS2,10.343092068258024
mp-4768,Eu(SiNi)2,55.0
mp-5618,Mg2As2O7,48.22865921814946
mp-31498,BaPt,19.013419150503456
mp-754752,NbNO,61.04577186366622
mp-4895,UTeAs,39.0
mp-568940,Y(NiP)2,85.0
mp-1356,Sb2Pd,28.171678205034155
mp-764819,VOF2,46.0
mp-11818,BaZnGe,29.0
mp-8062,SiC,186.9297867795349
mp-999052,Ti2MnAl,54.0
mp-542136,Na3PSO3,21.094386399146586
mp-21289,TiZn3,24.071869539174603
mp-868117,NaCoO2,48.561673994678365
mp-583,CoAs,80.49089174674575
mp-9564,Ca(MgAs)2,36.0
mp-4531,NaNO3,13.395530639851588
mp-10445,Sc6FeTe2,32.28117690000055
mp-20329,InAgO2,31.0
mp-29209,Ba(MgBi)2,20.453642044811872
mp-19728,YSiRh,61.62565616909852
mp-232,DyRh,41.0
mp-14208,LiYSi,47.658854870426474
mp-7991,BN,108.46967734359629
mp-1006226,ZnBi,16.383365558892955
mp-1585,V3Co,109.84717349900879
mp-1018783,LiBeB,60.00460969317086
mp-3676,MgCu4Sn,55.041881154326774
mp-770997,Li2HfO3,51.45497323512388
mp-2930,Mn3ZnC,71.10873977520903
mp-867901,ScTaTc2,73.19658643776404
mp-864794,ZnAg3,19.59407334103391
mp-1018087,CeAu,18.164404742459144
mp-555576,KNaS2O7,11.0
mp-32829,CuCl4,2.280525272402256
mp-13,Fe,73.60797629829217
mp-972954,MgCd2,16.672706869811215
mp-7939,NaNbSe2,38.0
mp-754475,Tm2SeO2,27.0
mp-7583,SiS2,19.23976298848213
mp-9571,Ca(ZnAs)2,35.779408803358116
mp-4252,SnPS3,11.389845589847331
mp-22003,NaN3,6.999241797444142
mp-989579,Rb2LiTlCl6,10.163987406621796
mp-28017,Na8Ti5O14,42.0
mp-567771,Ba(Si3N4)2,103.64479384227793
mp-2562,MnS,16.09711630630723
mp-12762,PrB6,115.0
mp-862369,Sc2IrRu,69.41172082495427
mp-571499,TaIr,96.2328367397883
mp-862983,InCl3,2.9909224976928748
mp-22867,RbBr,6.46256613257619
mp-505517,BaNb4O6,109.384616726565
mp-22883,PbI2,2.2465513620438577
mp-504935,K2PbO3,18.709893436239067
mp-8677,ZrTiTe4,12.0
mp-756018,BaMgO2,39.935376843805855
mp-763,MgB2,117.65727437433094
mp-16220,Si,36.71355801191928
mp-16483,BaAl9Fe2,45.035537359104644
mp-9350,ScGeAu,44.062126298061635
mp-864895,Be2NiRh,107.0
mp-8285,ZnGeO3,48.31088137571024
mp-25559,MnVO4,47.68772028696861
mp-861867,AcI3,1.101942397926485
mp-756134,ZrSeO,74.72023635994697
mp-10670,Ca3(AlGe)2,33.52710736474805
mp-27577,Cd2As3I,18.40846572362704
mp-1025575,Mo(WSe3)2,11.912313285502453
mp-770618,MgMnO3,87.47629989271971
mp-11482,MoIr3,188.0
mp-761415,CuNi3O4,77.49552948351045
mp-7080,Li5(NiN)3,46.577523110946636
mp-769930,CoBiO4,52.18489939727546
mp-13079,Mn2AlCo,103.960345818017
mp-999498,N2,241.28179635624957
mp-690536,Sr4Fe4O11,70.76357820235691
mp-1400,HfW2,94.04851186336442
mp-31031,La4PdO7,50.4048678874766
mp-754711,Nb2Pb2O7,77.2133765514055
mp-862257,Sc2ZnAu,42.22155199177523
mp-3955,AlPO4,34.0
mp-13946,Rb2ZrF6,9.998248376540557
mp-510421,CrO3,5.306706203009373
mp-24854,CoCO3,55.58626607315461
mp-11455,HfPt,31.36308932566716
mp-972220,TiPt3,92.0
mp-546500,NaCNO,7.890051714290079
mp-976055,Li3In,5.0
mp-985584,Na3PS4,5.371484755654636
mp-8308,Ca3Ni7B2,53.711202443860216
mp-541989,Na2CN2,17.636256734450818
mp-31059,Ba(AlGe)2,12.785833882215655
mp-977463,MgMnRh2,59.457651091942104
mp-8635,Zr,30.434782470544487
mp-22152,NaFeAs,32.44003231519557
mp-9179,Ba3Zr2S7,30.29340632950941
mp-1102,LuN,145.2690670791278
mp-999120,TcB,199.0
mp-10470,NbSiRh,112.30669350351006
mp-861946,Er2MgAl,36.0
mp-13174,PtN,4.0
mp-1008901,MgH2,12.946815685303402
mp-976025,Li3Ga,30.0
mp-864990,Mn2AlW,127.49847108299444
mp-30797,Nb5Te4,43.471429132971394
mp-864878,ZrAlAu2,14.586117732975767
mp-604910,MnSe,13.0
mp-9920,TiS3,11.471527620206691
mp-3363,Sc2Ni2Sn,35.25755129417581
mp-2716,TiNi,37.74130648122993
mp-1919,ZrCr2,52.82250981386546
mp-417,MnRh,81.17955279741602
mp-5158,KNO3,7.6144667629237475
