mpid,formula,bulk modulus
mp-21340,HfGePt,176.83316665832268
mp-1607,YbCu5,88.0
mp-6996,SmB6,174.8347688738506
mp-32662,WO3,149.77147985724042
mp-864980,MnAlRu2,218.0729824658329
mp-8982,CaSiPt,60.00747995564714
mp-27138,K2PdBr4,9.369522795738463
mp-9902,Sc2CoSi2,122.53094021954621
mp-5025,Zr2CS,165.0
mp-4117,Li2Si2O5,78.80539403791403
mp-774147,FeHO2,58.10057992201361
mp-742,Ti2Cu,125.75499580721657
mp-14628,ZnSnO3,144.0251622210348
mp-765125,FeOF,162.0
mp-5928,Al2CdS4,38.6860647947247
mvc-11532,Ti2AlO4,208.0
mp-1907,TiTe2,17.639714308773918
mp-10044,BAs,128.0
mp-865093,TiZnNi2,169.0
mp-542640,GePt,142.84605565269953
mp-570157,ZrBrN,15.43005580971848
mp-961657,YNiP,26.0
mp-7475,La2S3,69.16193608267577
mvc-15744,Cu2B2C,90.97305057794549
mp-7576,CrSi,187.0040521210157
mp-1013526,VS2,16.638804286494473
mp-676241,FeCl3,2.480992954328784
mp-28786,Zn(BIr)2,222.37771520559224
mp-665,SnSe2,14.769408940271996
mp-1138,LiF,69.88150378551063
mp-1018033,AgRhO2,137.0
mp-10284,YSi3Ni,119.47926821495564
mp-979712,DyYZn2,60.0
mp-3792,YAlO3,189.79953246873646
mp-14115,LiRhO2,121.2644924165472
mp-90,Cr,259.2768408307951
mp-13208,Mg2Pt,72.72659559736245
mp-20452,Ba(MgPb)2,32.005656791746624
mp-22631,Co2N,244.76780625536426
mp-1594,Ni2Ge,177.0
mp-24286,ZrH2,129.66399864194608
mp-3173,CaAlSi,57.093195117619416
mp-1849,Mn2P,194.40715523579968
mp-9563,Li2Sb,31.915065621525684
mp-13920,Ba(ZnSn)2,43.57922766269641
mp-23229,FeCl2,11.0
mp-868117,NaCoO2,109.67024187234371
mp-2251,Li3N,51.73306123579657
mp-574283,GdTe,72.62554681574397
mp-8943,PtF4,38.619009098134974
mp-3441,Y(SiRh)2,155.50722375348772
mp-10000,Hf2S,131.4023301801204
mp-5229,SrTiO3,172.73844260560242
mp-30363,BaAu2,45.0
mp-971682,Si3N2,140.47932602179424
mp-1220,Be5Au,137.57807067270278
mp-763705,Zn2Ni3O5,176.68707656253838
mp-755769,ZrO2,159.0
mp-569794,Ta,194.75145715868118
mp-14116,CuRhO2,163.9606158778499
mp-865043,MgInPd2,108.78625036099164
mp-1021499,Cu2Se,75.79572879321219
mp-540682,Nb2CoO6,142.8668840982429
mp-777463,Li2FeF6,37.05943092838498
mp-30459,ScNiBi,88.66727015925007
mp-623,HgPt,146.98693057880809
mp-10597,Ag,87.54076795148255
mp-768032,VOF,131.94730126382063
mp-7438,KZnSb,23.798373249098557
mp-16523,Al3Pd5,155.61656016473574
mp-30404,Li2SbAu,53.0
mp-865125,MgGaRh2,153.61400524238775
mp-567395,Li15Au4,28.41781342186067
mp-639662,CrF5,7.672305516911137
mp-20453,TiCoSn,77.0
mp-865107,NaMgPb2,30.633033012464317
mp-11464,MgHg2,40.62773366861524
mp-764338,FePO4,16.734625449059628
mp-2715,CoAs2,131.793125964378
mp-11431,CaGa3Ni2,84.59408069327993
mp-2612,GeTe,47.57262737676008
mp-778746,VOF,150.0
mp-10371,Cr2GaN,171.41344354996485
mp-867119,LiHfPd2,116.7143255394692
mp-754165,ScGaO3,178.91573056349534
mp-1008632,V2C,219.0
mp-1852,UF5,15.032269864389367
mp-864735,Mn3Ir,359.0
mp-2430,ZrGe2,107.23081128877227
mp-1918,FeRh,196.6905290171277
mp-28116,TiCl2,6.0
mp-1008610,AuN,172.4725433221134
mp-19761,LaGe2,64.9448692614601
mp-9258,SiO2,320.0
mp-977442,Yb2ZnGa,34.0
mp-775097,Li2CoO2,108.12542602248058
mp-961658,VFeSe,159.0
mp-1019584,CaAl2SiO6,126.52464954914684
mp-551,BaAl2,42.32584855529072
mp-561877,HoF3,65.46805309053008
mp-1025345,Ti2CrTe4,49.0
mp-30683,ZrGa2,99.7755364541222
mp-567612,ScOs2,237.1970002069655
mvc-16068,CaNiN,105.8896427631588
mp-684679,Sb6O13,119.14143349695864
mp-867925,SrAcHg2,37.0
mp-5479,RbAlF4,55.92614218486232
mp-862911,Ti2CoTc,194.05900111959176
mp-19830,ErN,171.0
mp-131,Zr,94.12933871706772
mvc-10478,CaBi4O9,86.0
mp-30851,Ti3Pt5,201.51388495483002
mp-975868,Li3Al,26.370377805596892
mp-27953,Mo2N,299.9928504733263
mp-30613,ErSn2,60.0
mp-29752,NiGePt2,196.0
mp-22759,CoBW,334.79569594585394
mp-752826,Al2O3,165.94696542901917
mp-1029469,ZnSnN2,132.97970936849134
mp-18949,VFeO4,89.59757811036303
mp-12580,Li2CdSn,36.73894386257699
mp-997055,CuBiO2,71.1410711837444
mp-622209,Al3Ni,113.24143738786805
mp-29862,SnBr2,6.0
mp-1687,BaPd2,70.84626504254277
mp-755298,Li4NbO4,72.84620784283301
mp-17129,Sr3(AlN2)2,86.16192251784302
mp-756095,NaCu3O4,47.222572311593545
mp-8648,TiFeSi,183.312327765746
mp-31153,CaGePt,89.86052253328207
mp-28145,Rb2PdCl6,11.4991984653281
mp-23804,Mg2FeH6,79.33393525055925
mp-36779,PNO,51.16865360405429
mp-5724,AlPO4,20.126451167974974
mp-865558,AcTe3,48.12089254940886
mp-647924,Eu2O3,106.0
mp-504600,NaH4ClO2,19.12575135854289
mp-11519,NiSnRh2,193.7451204608085
mp-998,Al2Cu,99.38560613039164
mp-766949,Li3VF8,13.673426590743865
mp-13138,Cu3Sn,106.41851523747484
mp-27145,Ca5Bi3,32.22272088185615
mp-13156,HfAg,117.29622133454671
mp-316,MnV,242.7561446548868
mp-556961,SiO2,15.738032382518648
mp-19814,NiAs2,113.9029118926374
mp-1067,LiAl,49.79439568891787
mp-4728,Cu2GeSe3,59.920550614055756
mp-862664,Rb2Zr2O5,81.70177227025731
mp-5498,Ca(MnAs)2,60.0
mp-19795,InS,20.033368954372524
mp-21851,MnSiIr,162.3672191536983
mp-37091,Sr(AlTe2)2,23.090681939890427
mp-640885,Er(CuTe)3,53.534280446152536
mp-18849,Fe2P2O7,75.85054600498279
mp-31502,ScCd7,52.901462646757864
mp-1096,CeS,87.0
mp-22323,In2O3,151.00399970028982
mp-20202,MgSn4Ru,74.06187738576767
mp-30820,Li2AlRh,80.32017717770644
mp-865094,HfNbTc2,215.82734693439977
mp-9923,VP2,152.16419229572512
mp-555678,Na4Ti5O12,130.85019404883892
mp-29091,Ti(CuS)4,76.18567203023593
mp-768030,FeOF,112.0
mp-230,SbO2,91.85498907033669
mp-37620,LiMnO2,115.5917058261644
mp-1019,YNi2,120.98909197897169
mp-2234,Er2S3,69.01878465578369
mp-570691,Ti3Sn,114.0
mp-4653,Y(SiIr)2,175.1906078790356
mp-865586,VGaRu2,239.0124610734569
mp-22050,Hf2In5,72.0
mp-755264,TiO,236.74693692163845
mp-644693,Si,52.0
mp-24842,KCoO2,63.26125813047739
mp-1563,CaSi,53.26869169249734
mp-1016853,CaVO3,159.0
mp-13447,Zn13Rh,88.06784380977732
mp-1474,Re3P4,186.9315494773637
mp-10143,TiB,101.49901937992728
mp-19789,Mn(BW)2,305.8433892797284
mp-1111,Mn5Si3,148.0744846842858
mp-971,K2O,27.0
mp-486,NiP2,106.13219360869223
mp-643945,TiFeH2,185.7547923493415
mp-29396,Cu2PbO2,50.65322031501292
mp-796,Nb3Al,161.13895912529136
mp-765880,Mg3Fe2O5,153.72324431742317
mp-774712,LiCuS,53.770386652708176
mp-753982,Li3CrS4,12.0
mp-19082,TiMnO3,159.1167277707689
mp-108,U,132.95397449017702
mp-30357,Sr3Ag2,21.1316753960435
mp-10426,Nb2O5,60.503574629180726
mp-669347,KCuF3,75.0959939745876
mp-4551,SrHfO3,163.23738362131766
mp-1749,CaAl4,56.92250591389981
mp-568446,Er5Si4,79.0
mp-770086,FeNiO3,162.5553046159869
mp-11231,YAl3,76.31744647523323
mp-570286,BiSe,3.4738045321947646
mp-30183,ZrAl5Ni2,120.37516948710102
mp-10148,InSb,44.770865922543145
mp-684692,IN3,7.150913693077519
mp-865587,Y2CuRh,88.89542223129186
mp-972641,SmHoIr2,128.36416392846806
mp-766951,Li3VF8,19.10893634557701
mp-1025517,Ti2InN,137.09569481702528
mp-1320,CeSe2,68.34387574499415
mp-620571,CaInPd,60.60752284063217
mp-765271,KFeO2,43.203976256263246
mp-865321,Lu2IrRu,137.0
mp-673245,CuI,38.0
mp-866075,MgTaIr2,214.9604348733466
mp-2361,Hf5Al3,110.97686783402
mp-23054,NaBiO3,58.0
mp-981313,KTbO3,55.0
mp-1008682,TiS2,60.18390921101842
mp-1018107,ZrTe2,14.126741524042904
mp-31584,Na3CoO3,51.256367574241544
mp-505110,FeCuO2,143.7426496319739
mp-31467,Ga3Pd7,149.29039494041922
mp-780880,Rb2CoO3,32.1860977369636
mp-753176,AgCO3,62.0
mp-1502,Al2Pt,128.64275225801055
mp-5221,HfAlCo2,172.3503025355011
mp-1029832,Ca2NbN3,79.3581733624887
mp-23856,LiHO,13.620621385368436
mp-10550,SrMg2N2,94.17111045520511
mp-18875,MgWO4,135.99220427793415
mp-25886,CuPO4,59.97515670400973
mp-2493,CeN,146.4132855815099
mp-979273,TePd3,136.0
mp-999142,SnO,86.48611470671919
mp-631355,SrCrRh2,84.0
mp-566504,BaWO4,82.40592307413323
mp-2472,SrO,87.42517203457136
mp-16263,CaZnGe,49.30119921349885
mp-25180,Nd2WO6,124.65380947837588
mp-30175,Ca(AlZn)2,61.38686137159882
mp-864651,Ta2NbRu,225.1479003696416
mp-22565,MnSiRh,153.5208460257459
mp-554573,SiO2,26.036664924824986
mp-2657,TiO2,209.1035318871827
mp-631503,ZrAlW,100.22974499621431
mp-2451,YAl3,72.2878331675428
mp-4252,SnPS3,16.280672319763568
mp-2749,TiBe2,123.62027857457748
mp-4368,SbPdSe,84.28155199580357
mp-2322,YAl2,79.60995905875815
mp-945,NiPt,213.2272725467451
mp-30435,BaZn2,27.0
mp-542915,TiAl3,107.48491068005232
mp-972793,Si2B2O5,160.30935230868602
mp-3668,CdGeP2,65.0
mp-1087,SrS,46.975130067774
mp-3597,BaRuO3,116.95217089706249
mp-8939,Si2W,220.92766497089215
mp-31496,Li2Sn2Au,47.449437186728275
mp-865500,Na2Hf2O5,99.26985878523769
mp-19799,BaPbF6,43.0
mp-31118,SmScO3,161.77093943096315
mp-30635,Fe3Pd,165.01347162570022
mp-567629,CsPbBr3,17.639260824237013
mp-1168,HfTe5,12.284307951115036
mp-20125,GdSi2,76.0
mp-29950,Nb3Cl8,13.593499224275105
mp-861481,Pr2AgRu,83.0
mp-333,HfFe2,162.04295146438676
mp-16254,BaCuP,57.26444915597313
mp-505527,Ti5Si4,142.1856475094593
mp-7631,SiC,213.09857918208732
mp-27440,ZrCl,18.530292141371852
mp-758658,CaAl2(SiO4)2,83.0
mp-684663,I,26.059576211703227
mp-1702,LaRh2,134.830085932331
mp-2674,YPt2,162.39707836030382
mp-863737,Ho3In,50.0
mp-561306,NbCoO4,149.15898478638246
mp-19817,Y3InC,76.56783560255542
mp-7598,NbAs2,124.47219562216948
mp-1029257,Zn2ReN3,127.0
mp-760376,KTiO3,54.67051672017771
mp-540789,PbI2,3.9839047505824494
mp-867887,Sm2CuIr,111.0
mp-7909,Al2CdTe4,25.62153208529777
mp-15659,Sb2Pt3,135.27600912645735
mp-640041,NbZn16,84.89575160239434
mp-1001023,BeC2,82.71614631594176
mp-677335,GaPO4,26.705471217132352
mp-561317,Rb2NiF4,41.087763523390024
mp-20318,Mn2B,319.72079611545763
mp-7937,NaNbS2,75.46345341012088
mp-13501,ErCoC2,173.0
mp-4280,GaCuO2,151.2609694086285
mp-19146,CrPbO4,33.46697601455618
mp-738,Sb2Au,71.18962688853222
mp-971683,C3N4,68.07158491574593
mp-571353,BaSn5,36.0
mp-10666,Mn3AgN,140.84301837282487
mp-863664,Pm2CuGe,56.0
mp-762225,BaCO3,48.32084014390748
mp-568931,YbNiSb,68.98822891705103
mp-22478,FeGe,145.2719952721649
mp-19311,V2CoO6,52.3747058756821
mp-616440,C,435.65080732588996
mp-2858,ZrO2,183.05128755682853
mp-864670,Ta2VOs,247.0
mp-30351,MgAg3,73.6398662451914
mp-978270,MgZr3,79.91078008405489
mp-9956,AlCr2C,188.8129346037004
mp-5971,YBPt2,159.1699479099228
mp-862553,Sc2BeRu,111.31563043963459
mp-23038,CsVBr3,10.905397596739542
mp-999133,TaPd,203.8704140698221
mp-552588,LiNbO3,142.0
mp-643718,BaMgH4,35.13304513453315
mp-568328,FeP4,139.3373008885373
mp-3933,Mg2PN3,150.42302239179628
mp-30811,Ni4W,234.14774906549843
mp-1523,ZrP2,126.62017015879124
mp-567197,YSnAu,78.36050635321541
mp-867829,LiVRh2,178.7569474323409
mp-715478,CoO2,13.0
mp-4043,NbCu3Se4,33.16779922499612
mp-755000,LiTiO2,128.70383562617224
mp-13276,SrLiP,44.2997181160619
mp-13240,ScInCu4,112.04667507075226
mp-572758,ReS2,27.53578435253961
mp-10055,Co2B4Mo,303.0
mp-631495,BaYSc,17.0
mp-13092,Zr6Al2Ni,104.82659602785047
mp-3432,ScNiSb,104.0
mp-13070,Sc2AlC,86.22744305865463
mp-20337,ZrPbO3,119.3465890969253
mp-978525,Si3Mo,130.06874928658496
mp-862679,TaZn2,151.57994596613997
mp-7427,Ba(ZnAs)2,51.37173361313953
mp-5348,MgCO3,105.29752934273122
mp-1029334,Zn2SbN3,131.5797457456543
mp-11560,TiSiRu,202.24880149725368
mvc-2132,Mn4Al(CuO4)3,139.0
mp-560023,NiSnF6,30.977333142005786
mp-16495,AlCrFe2,239.46024182937103
mp-11202,Y6FeSb2,58.89775521621621
mp-10598,CuSn,76.51661286065092
mp-862781,AlCrRu2,230.6797026193255
mp-368,P2O3,2.7020277376567003
mp-976838,Ni3Au,173.39808273184957
mp-11220,Sc2Al,70.28572074533245
mp-862629,ScRh2Pb,139.79815922254386
mp-862360,Sc2NiIr,146.5446338839318
mp-25122,VBiO4,127.60343690749279
mp-10059,ZrCo3B2,243.99620709495042
mp-865355,Zn3Pt,128.9223454485582
mp-569346,CuI,38.629158510586294
mp-22903,RbI,9.655227124775172
mp-22752,FeSn2,79.90027782472002
mp-30722,ScHg3,63.70159368510485
mp-15120,RbFe2Se3,15.745777111393394
mp-22036,ZrSbPd,128.47912651093625
mp-2302,AsRh2,231.0
mp-19955,Co2CuGe2,161.13366523903616
mp-548,NbCr2,227.60198458661858
mp-33997,TaO2F,183.37259317205655
mp-866311,Bi3BrO4,59.79841066318468
mp-688785,Al2NiO4,136.12849956477442
mp-752685,ZrBiO4,97.1853181050163
mp-30581,Hf2Cu,123.36928558062608
mvc-11649,Ca(CoO2)2,165.09350513879468
mp-30593,ZnCu2Ni,142.72784980638215
mp-21503,YMgIn,53.93763933859153
mp-24428,KH2N,14.787752908298433
mp-22227,ZrMnSi,146.2922935783026
mp-1023128,CuS,104.82740632444252
mp-637771,ZrInNi4,160.81851204307287
mp-21863,Pd3(PbS)2,57.08461774308136
mp-21409,Zn(InS2)2,11.240099125992813
mp-756490,Li6MnS4,44.0
mp-3654,RbCaF3,45.8646336871634
mp-510380,Mn3CuN,160.18713955947916
mp-5733,CaSiO3,92.0
mp-1029357,NaZnN,66.6957871227934
mp-865021,Be2RuPt,223.09056518310504
mp-25172,Ba3WO6,95.22812807493229
mp-10069,Ce(P3Ru)4,167.06875707400576
mp-21027,CaIn2Pt,67.0
mp-11984,YMgTl,53.908343665731785
mp-978279,Mg3Cu,46.286704937147725
mp-13089,Cu2SnTe3,45.738940765863454
mp-643,ThO2,188.3423576736856
mp-29379,K3BiTe3,9.513364596218613
mp-4627,CoAsS,138.95373453369706
mp-865925,LiZrIr2,158.27719827288968
mp-22966,C(ClF)2,2.4036217186639535
mp-505803,MnFeAs,110.46464431218895
mp-992,CaGa2,42.56970220015007
mp-9615,LiTiS2,68.0
mp-3998,LaTaO4,120.20190635279344
mp-11482,MoIr3,337.0
mp-756361,ZrSeO,121.84774664792538
mp-569567,C,435.1054757417971
mp-871,FeSi,211.46491309801712
mp-13520,Na2ZnGe,23.01040616933001
mp-251,TaN,326.85170247097716
mp-23714,SrH2,37.427075186810455
mp-29748,TePdI,25.468225889854075
mp-23137,Ba2YBiO6,115.0
mp-29374,KGaSb4,21.35047663297001
mp-3054,Li2CO3,55.0
mp-46,Ti,112.97692899973616
mp-8221,ZrAsRu,187.0420863371816
mp-7086,RbFeSe2,16.003658410157882
mp-764716,Fe2OF3,116.86856894025765
mp-7038,TlPd2Se3,21.1584923314412
mp-17862,Ag3Ge5P6,64.90887161418063
mp-862260,ScZn3,77.22388839480216
mp-567713,Nb3TeI7,12.280688325999234
mp-5827,CaTiO3,174.76943198556472
mp-1009129,MgO,139.0
mp-6633,NaCSN,17.84035669923103
mp-510589,MnCuO2,112.04741880151155
mp-19120,MgCrO4,64.14009612561668
mp-241,CdF2,96.62557178539494
mp-862600,Be2PtRh,216.00008362594082
mp-569639,TlCl,20.0
mp-557569,SmAsS,80.0
mp-775906,Y2O3,139.1100155300389
mp-22792,MnTePd,83.51031724350456
mp-20344,Fe3Ge,177.49133599541028
mp-685055,CrTe2,29.50821713871021
mp-8219,Zr(CuP)2,128.63442616284595
mp-866132,Na2TlSb,22.264892503418785
mp-773525,LiFe3O4,87.45931830069428
mp-24668,CsHF2,19.50017311429045
mp-862705,AlZnIr2,220.99716975734074
mp-580931,MgZn5,62.0
mp-865728,Ti2ReNi,192.46332898348885
mp-33708,Mn(FeO2)2,161.9432025533639
mp-1008280,CrCo3,258.5448710355093
mp-23051,NbSeI,41.23423938266187
mp-30725,YHg2,64.38461207333424
mp-20485,InSe,10.224895107295598
mp-20618,Y2Co3Si5,139.61265285012337
mp-755089,ZrO2,152.0
mp-20716,PbSeO3,35.29275734385921
mp-5388,Zn(SbO2)2,44.2849621077124
mp-23702,LiH2N,25.02617225003957
mp-8606,BaSbPt,57.52235666388442
mp-9274,Rb3Sb2Au3,16.0
mp-1029037,MoW3(SeS3)2,19.83104006538281
mp-773534,TiFeO4,145.84592267884838
mp-644136,Li2H2Pt,46.95393004768551
mp-753746,Rb2O,5.374945445665243
mp-12065,Ag3Pt,120.1913788554748
mp-8547,PdPtF6,35.0
mp-776911,MgO,115.44113006039684
mp-30408,MgAu3,111.00008168724688
mp-7583,SiS2,24.46734813706625
mp-7083,LaSi,66.48015090791623
mp-15619,GaAs,55.86368464213234
mp-643009,SrMgH4,37.84961726618955
mp-11270,MnBe2,163.1600624964465
mp-9922,HfS3,18.45972243741772
mp-15896,Cu2SiSe3,62.762837459794646
mp-625487,Zn(HO)2,45.8594613449967
mp-862445,TaAlOs2,271.90010173755667
mp-4192,Ca3AsN,59.661034877957
mvc-14334,MgVF5,79.62877812632004
mp-976060,Li3C,67.0
mp-2697,SrO2,71.0
mp-10456,HfSiPt,192.14551169121933
mp-640266,Ca3Al2O6,91.92384134162876
mp-769680,HfCrO3,131.7659936389536
mp-705519,Ni15O16,169.0
mp-22856,Bi2S3,21.9408965803812
mp-865076,NaCd2Pt,67.27905614618746
mp-569850,CeBr3,22.0
mp-1029522,Li7SbN4,74.89310345757659
mp-29866,SnCl4,0.7311193957770716
mp-1019509,B2S2O9,28.55752354579257
mp-1029491,CsCoN,39.0
mp-1025191,ScGa5Ni,90.0
mp-622497,V3O5,184.85402103012748
mp-9257,Yb(CdSb)2,40.574848965743286
mp-5670,LiTi2O4,132.11946570837824
mp-754759,Y2O3,138.0
mp-759877,Li4CuF7,53.02838766564173
mp-3909,ZrAlCo2,160.92798277772766
mp-4230,Sc3TlC,97.0
mp-30566,Ti2Co,128.0
mp-567290,LaN,86.33357130850254
mp-8335,Ba2ZrO4,106.2348629723758
mp-763352,V(CO3)2,23.18698728034956
mp-30586,HoInCu2,84.0
mp-20180,Mn3GeC,242.0
mp-643101,Rb2H6Pt,13.657163356628375
mp-14763,Ca3MnN3,87.87299542244625
mp-19276,BaMoO4,55.92695994721731
mp-864844,Zn2RhAu,143.95689101935767
mp-18918,ZnWO4,142.0336868144511
mp-25372,LiCuO2,121.95153609232605
mp-510346,In5Se5Br,27.21296532963035
mp-5305,CuAsS,67.23740206149395
mp-12029,Li2CuP,60.456632416391535
mp-32880,CuBr,48.288381171652404
mp-21236,BaPPt,79.63118131162469
mp-570886,BeI2,2.269321950967359
mp-24,C,387.4998660605709
mp-7857,TiB,207.15786021118296
mp-21017,Y3PbC,76.07371281955453
mp-16336,Zr2Fe3Si,165.00666572549588
mp-996990,BaAgO2,82.14656052678302
mp-865888,TiSnRu2,202.0
mp-9582,Yb(ZnP)2,70.63361600965908
mp-3159,Al2CdSe4,33.0102784714486
mp-984719,BeAg3,99.9151027465889
mp-16524,ScAlPd2,130.5585933891656
mp-865569,Ti2MnIr,212.17463089338813
mp-5924,MgSiO3,190.89259498004543
mp-23177,HgBr,11.52284701379138
mp-505531,FeS,29.76604897533161
mp-24932,FeBiO3,109.10598102886505
mp-22346,BaGe3Pt,75.08821342542947
mp-22052,Zn(InS2)2,66.0
mp-9812,ZnCO3,116.88754446339105
mp-569803,B2W,321.38844578422686
mp-8277,Sr(CdP)2,53.0
mp-715460,CoO,129.42700427067638
mp-985287,AgAu3,122.35523000706768
mp-865537,TiMnCo2,173.05234227432285
mp-1719,PuN,153.9355105679032
mp-973824,LiHg3,33.0
mp-27785,TiBr2,4.0843255967214915
mp-570904,GaNi2,164.2362387769763
mp-1014,ZrMn2,156.91943947158458
mp-571443,SrMgIn3,35.533477889020524
mp-20284,PdF2,79.32672042291728
mp-18105,CsAgSe4,8.613653074313131
mp-560236,MgF2,50.470939404784524
mp-557559,S,1.2340663258895341
mp-10886,Al3Cu2,102.13981156070604
mp-4763,ZnSiP2,84.8541928373518
mvc-4299,Al(SnO2)2,128.20139997601277
mp-864988,Mn2AlCr,194.43882130815263
mp-20565,MnCoGe,162.0
mp-761293,ZrCoO3,153.4054411308839
mp-28364,Rb2CdO2,36.0
mp-19247,ScVO4,147.75267197280058
mp-649774,CuSbPbS3,21.204090883174512
mp-20940,TiCdO3,147.8627752979206
mp-864787,NpCdPt2,63.0
mp-569753,TlCoCl3,18.965992184236782
mp-771811,Mn3CoO8,88.45289340565233
mp-23152,Bi,29.495896266307412
mp-5350,Zn(GaS2)2,44.02883663823718
mp-9549,ScFeGe,101.4933036445462
mp-24860,Co2P2O7,127.82682955084341
mp-756018,BaMgO2,78.81458532594476
mp-2930,Mn3ZnC,192.0847422836863
mp-862261,Sc2ZnRu,108.56190489362156
mp-639789,Fe2Re3,250.6556683230545
mp-569066,Cs2PdI6,5.957448784639475
mp-11350,CaAl9Co2,84.50454066522941
mp-565,Sn2Rh,108.14301953134432
mp-27682,NaSnS2,42.0
mp-2452,P2O5,39.65647916318964
mp-20935,ZrSnIr,159.9100361983626
mp-11959,CaSn2Rh,66.07184186319651
mp-5292,Ca(SiNi)2,104.4064161550892
mp-867812,LiAlNi2,120.40075860381631
mp-30619,Zr3Co,104.0
mp-20724,Mg2Pb,35.427035074425454
mp-20754,LiCeSn2,49.11055661575719
mp-18854,Sr2CrO4,91.0
mp-23183,NdCl3,34.34128013102174
mp-7540,Cu3P,124.55726991420286
mp-8484,ZnO2,144.0
mp-866224,Be2NiPt,196.1857888040714
mp-7426,Ba(ZnP)2,55.395977710198146
mp-1029424,LiTi2N3,125.74220732320127
mp-9921,ZrS3,21.0
mp-864614,LiMg2Pt,71.65218378844095
mp-555229,H5CNO2,14.954380180883081
mp-19079,CoO,236.1509327461436
mp-571193,MnP4,136.73845882538177
mp-54,Co,212.07558268915488
mp-865585,VGeRu2,238.6087754653139
mp-862609,ScReTc2,233.3932947811257
mp-571203,Sr(CoAs)2,71.27508987560968
mp-3716,TbNiSb,58.0
mp-1437,LiCd,34.833695718078424
mp-7376,Sr3(AlSn)2,36.40329564579525
mp-869,TaAl3,132.79149837347856
mp-10025,SiRu2,256.76808075327483
mp-9587,TaMoN,290.0
mp-570684,ZrOs2,264.80771647924234
mp-36891,Br3N,31.11975897422528
mp-973785,PbN,72.04779011865044
mp-9945,CoTe2,84.59588250836464
mp-24659,UH3,107.11295281810999
mp-542090,Na4Al3(SiO4)3,27.863365711556817
mp-756063,RbNbO3,64.0
mp-864835,Hf2CoIr,189.42778258700167
mp-13853,P3Ir,170.40206868821699
mp-21026,Li2InPt,71.88051368069677
mp-865863,Li2TlPd,50.07519247042042
mp-19241,BaNiO3,85.17540590237334
mp-2323,BeCu,142.2296037885819
mp-865113,NaNdAu2,52.0
mp-865382,V3Ru,225.4397224021115
mp-2123,Nb3Au2,172.8999653379284
mp-2039,ScMn2,166.4901022203771
mp-504974,Fe2Mo3O8,140.80852567231943
mp-865193,Co3Pt,212.0221935528629
mp-11819,BaSnHg,29.0
mp-13174,PtN,192.0
mp-567389,Li2ZnGe,42.9366525782572
mp-779985,Li3FeO4,77.88246974682035
mp-558747,TiTlPS5,9.922134029278343
mp-1029776,Li2GeN2,85.28838483926913
mp-997024,CsAuO2,25.62846082805127
mp-22568,V3Ga,168.27451881496802
mp-864938,Mg3Tl,35.534792199825546
mp-862700,AlVOs2,272.5805307097345
mp-741706,V2CuO6,46.283112617022105
mp-973935,OsN2,209.8536885477237
mp-24942,FeBiO3,86.69681235442683
mp-14142,TiZnO3,170.68524121760802
mp-978290,Mg3Os,85.49955058968304
mp-568077,TaFe2,228.47099887150932
mp-11565,YRh5,177.6197133446461
mp-7704,Ca(AlSi)2,61.78167769670683
mvc-15,CrS2,45.75503262185031
mp-12752,Zr4Al3,108.12825944104021
mp-1023923,O2,2.363388183053926
mp-1580,NbN,305.0
mp-894,ZnPt,171.9676020000591
mp-5127,LiCuO,71.56704809411241
mp-10884,AlFeCo2,187.92685090421605
mp-23247,ZrBr3,4.967749798023712
mp-35717,LiDySe2,45.0
mp-11411,ScGa,75.62385782845328
mp-3363,Sc2Ni2Sn,102.32018604644958
mp-9223,ScGeRu,152.27820949145755
mp-23297,BrF3,7.165178517582732
mp-571636,InCl,10.215302395089306
mp-4200,ScPO4,149.53460727001027
mp-8,Re,365.0865043757431
mp-28722,Pt(SCl3)2,2.9345923652164574
mp-867761,Sc2CoRu,131.9220189774215
mp-1029763,ZnSiN2,104.17793038148369
mp-865798,GaCu3,126.84605298222392
mp-675172,TaAlO4,212.32075185093424
mvc-13455,MoN2,167.61384244067256
mp-22514,Mn2Sn,94.96224384712706
mp-8150,Ba(CdSb)2,35.63203429381787
mp-862631,Ba2SbAu,31.43302465223572
mp-862376,Sc2CuTc,112.0
mp-867306,AlCuAu2,129.388163358653
mp-1029726,Li6IrN4,82.0
mp-7130,ScRu3C,233.70181071319854
mp-34,Si,108.76485931270793
mp-4441,Ca(CuGe)2,78.2551582863353
mp-22980,Li2CoCl4,24.95887865162373
mp-9306,Sr2ZnN2,65.92948352560555
mp-761556,MnCoO4,172.6126761382536
mp-7506,Cr5Si3,223.7513564113671
mp-754475,Tm2SeO2,103.0
mp-11649,Ca3SiO,58.0
mp-978917,Sn3B,58.0
mp-568146,Pd(Se3Br)2,3.791260719217288
mp-9986,CsAuO,21.864637853258046
mp-1029610,Ca3CoN3,79.4176216698612
mp-2987,Li2MgTl,28.93239295663968
mp-9177,Y2Al3Si2,86.07109888079464
mp-1014251,HfZnN2,184.51799352583527
mp-754010,ZnCu2O3,92.25317950494636
mp-570744,Si3As4,59.04197593689776
mp-13032,MgS,55.0
mp-8208,Mg(PtO2)3,189.0602179556989
mp-11836,ErSbPd,90.0
mp-997630,ZnO,167.33759431022492
mp-3299,Sr(FeP)2,92.0
mp-754741,ZrO2,109.32403788264295
mp-753657,TiOF,187.9466638709198
